Record_ID,City,State,Region,City Category,Year,Month,Season,Population,Population Density (per km²),Urbanization Rate (%),Waste Type,Daily Waste Generation (TPD),Waste Per Capita (kg),Collection Efficiency (%),Waste Segregation Rate (%),Recycling Rate (%),Composting Rate (%),Landfill Dependency (%),Waste Processing Capacity (TPD),Treatment Method,Municipal Efficiency Score,Awareness Campaigns,Smart Bins,Collection Vehicles,Collection Frequency,Waste Management Workers,Waste Management Budget (?),Cost Per Ton (?),Carbon Emissions,Landfill Capacity (Tons),Remaining Landfill Capacity (Tons),Latitude,Longitude,Air Quality Index (AQI),Rainfall (mm),Tourism Impact Score,Industrial Activity Level,Population Growth Rate (%),Sustainability Index,Performance Level,Sustainability Category
WM000085,Jodhpur,Rajasthan,North,Tier-1,2015,1,Winter,2792169,9784,73.5,Plastic,177,0.062,71.4,56.3,49,0.1,38.4,181.18,Recycling,6.3,6,0,160,5,6661,47749784,1035,594.04,1560477,98,26.2389,73.0243,242,25.6,8.9,6.2,2.59,49.6,High,Good
WM000086,Junagadh,Gujarat,West,Tier-3,2015,1,Winter,90181,696.4,43.1,Organic,8.58,0.096,67.6,50.6,23.7,31.4,39.6,7.37,Composting,4.8,0,0,3,2,139,907501,364,20.09,300256,97.6,21.5222,70.4579,174,5.3,6.1,5.6,4.37,42.1,Low,Average
WM000087,Kannur,Kerala,South,Tier-3,2015,1,Winter,69307,3052,44.4,Organic,6.49,0.095,51.3,41.2,17.1,33.3,50.6,4.84,Composting,3.2,0,0,3,1,87,545183,350,15.56,68581,95.8,11.8745,75.3704,151,71.3,9.4,3.8,2.91,36.5,Low,Poor
WM000088,Kannur,Kerala,South,Tier-3,2015,1,Winter,69307,3052,44.4,Paper,1.43,0.021,49.6,45.5,47.4,4.5,44.5,0.95,Incineration,3.2,0,0,3,1,87,545183,722,13.69,68581,95.8,11.8745,75.3704,151,71.3,9.4,3.8,2.91,38,Low,Poor
WM000089,Kanpur,Uttar Pradesh,Central,Tier-1,2015,1,Winter,2900736,12618.6,81.6,Construction,203.49,0.071,64.6,59,46.1,0.6,47.5,160.94,Recycling,7.9,5,0,179,6,7487,58455105,1280,784.45,4180872,97.7,26.4499,80.3319,219,29.4,4.3,7,1.83,48.7,High,Good
WM000090,Karnal,Haryana,North,Tier-2,2015,1,Winter,690490,3188.3,56.8,Organic,115.39,0.169,57.5,39.4,17.2,25.7,60.1,104.39,Landfill,4.6,0,0,27,3,1600,5861233,545,1869.19,1398337,92.8,29.6857,76.9905,202,22.7,3.7,4.1,2.63,29.5,Low,Poor
WM000091,Karnal,Haryana,North,Tier-2,2015,1,Winter,690490,3188.3,56.8,Plastic,33.16,0.046,56.9,41.8,35.4,0.4,59.6,30.46,Incineration,4.6,0,0,27,3,1600,5861233,1031,370.92,1398337,92.8,29.6857,76.9905,202,22.7,3.7,4.1,2.63,36.6,Low,Poor
WM000092,Kavaratti,Lakshadweep,South,Tier-3,2015,1,Winter,262567,1134,43.4,Metal,1.76,0.007,54.6,59.8,59.8,0.6,39,1.7,Landfill,4.3,0,0,8,2,364,2176236,335,31.05,261925,96.6,10.5593,72.6358,130,7.2,9.2,3,3.54,49.4,Medium,Good
WM000093,Kochi,Kerala,South,Tier-2,2015,1,Winter,509086,7890.9,44,Organic,92.87,0.176,63.5,43.7,19.3,34.8,37.5,76.11,Composting,4.6,1,0,22,3,1157,6940304,506,244.33,346775,97.7,9.9312,76.2673,155,53.8,10,2.9,2.27,43.8,Low,Average
WM000094,Kochi,Kerala,South,Tier-2,2015,1,Winter,509086,7890.9,44,Plastic,20.52,0.041,59.7,48.1,44.3,1.1,50.2,19.31,Landfill,4.6,1,0,22,3,1157,6940304,518,356.94,346775,97.7,9.9312,76.2673,155,53.8,10,2.9,2.27,40,Medium,Average
WM000095,Kohima,Nagaland,Northeast,Tier-3,2015,1,Winter,48443,1693.1,32,Biomedical,0.09,0.002,49.3,48.1,21.8,1,78.9,0.07,Landfill,2.4,0,0,3,1,68,328685,375,1.51,100787,98,25.6751,94.1086,131,36.7,5.3,2.4,4.15,26.7,Low,Poor
WM000096,Kohima,Nagaland,Northeast,Tier-3,2015,1,Winter,48443,1693.1,32,Paper,0.88,0.019,39.3,39.3,49.6,3.1,48.1,0.72,Recycling,2.4,0,0,3,1,68,328685,600,3.03,100787,98,25.6751,94.1086,131,36.7,5.3,2.4,4.15,36.4,Low,Poor
WM000097,Kolhapur,Maharashtra,West,Tier-2,2015,1,Winter,301682,2687.5,60.2,Organic,41.45,0.144,63,44.6,19.9,37.1,41.2,40.15,Landfill,3.5,3,0,11,3,591,3784465,546,660.46,459897,98,16.705,74.2433,172,0,3.8,3.9,2.28,34.7,Low,Poor
WM000098,Kolkata,West Bengal,East,Metro,2015,1,Winter,14718111,25105.1,94.9,Construction,1591.04,0.106,74.4,44.2,39.3,0.3,45.1,1298.29,Landfill,7.2,10,0,1041,7,51735,709666843,1137,23652.1,11300384,97.3,22.5726,88.3639,184,30.9,4.8,6.8,1.15,45.7,High,Good
WM000099,Kolkata,West Bengal,East,Metro,2015,1,Winter,14718111,25105.1,94.9,Paper,717.05,0.048,71.5,69.6,59.6,5,32.6,645.67,Landfill,7.2,10,0,1041,7,51735,709666843,997,12736.34,11300384,97.3,22.5726,88.3639,184,30.9,4.8,6.8,1.15,60.7,High,Excellent
WM000100,Kollam,Kerala,South,Tier-2,2015,1,Winter,792800,6632.8,57.2,Plastic,31.49,0.041,61.7,46.6,32,0.5,68,25.09,Landfill,4.3,0,0,30,4,1510,6907439,536,528.82,1112851,96.2,8.8932,76.6141,159,40,3.7,3.6,3.06,29,Low,Poor
WM000101,Kota,Rajasthan,North,Tier-1,2015,1,Winter,2514274,10087.9,67.4,Biomedical,12.98,0.005,78.8,69,35.3,0.8,57.4,10.38,Incineration,7.2,3,0,127,5,7840,46521504,1791,134.96,6306395,96.3,25.2138,75.8648,211,9.7,3,2.9,1.33,44.2,High,Good
WM000102,Kota,Rajasthan,North,Tier-1,2015,1,Winter,2514274,10087.9,67.4,Organic,518.97,0.214,81.1,48.9,26.5,39.3,30.3,493.17,Landfill,7.2,3,0,127,5,7840,46521504,701,8505.9,6306395,96.3,25.2138,75.8648,211,9.7,3,2.9,1.33,49,High,Good
WM000103,Lucknow,Uttar Pradesh,Central,Tier-1,2015,1,Winter,3326786,11874.3,61.9,Paper,149.34,0.043,73.2,58.1,53.6,4,36.6,141.27,Recycling,5.9,1,0,165,5,8476,54887799,1420,513.74,6276574,93.1,26.8467,80.9462,215,24.9,5.6,4.3,2.76,53.3,High,Excellent
WM000104,Ludhiana,Punjab,North,Tier-1,2015,1,Winter,1966184,11672.7,81.6,Organic,454.01,0.222,74.6,51.8,20.9,24,52.7,384.39,Composting,5.4,2,0,90,5,5193,52181799,791,1032.08,4984130,94.7,30.901,75.8573,248,8.9,3.6,7.4,1.92,40.3,Medium,Average
WM000105,Madurai,Tamil Nadu,South,Tier-1,2015,1,Winter,1674563,11879.6,69.8,Construction,140.82,0.083,67.1,35.3,31,0.9,61.3,133.03,Landfill,6.4,3,0,97,5,4350,43869062,800,2389.45,2252871,96.5,9.9252,78.1198,161,9.2,10,6.7,2.04,38,Medium,Poor
WM000106,Mangalore,Karnataka,South,Tier-2,2015,1,Winter,723998,5024.6,66.7,Organic,127.18,0.171,78.1,48.4,23.9,35.6,42.5,130.38,Landfill,5.8,0,0,33,3,1586,5287083,581,2016.14,1342045,98,12.9141,74.856,145,43.7,6.4,4.4,3.02,43.5,Medium,Average
WM000107,Meerut,Uttar Pradesh,Central,Tier-1,2015,1,Winter,1617460,8762.1,80.1,Plastic,92.89,0.055,67.9,46.8,40.6,0.1,53.7,86.86,Landfill,5.2,3,0,75,5,4265,29476106,793,1620.15,6914212,95.5,28.9845,77.7064,234,12.7,5,6.1,1.16,37.2,Medium,Poor
WM000108,Moradabad,Uttar Pradesh,Central,Tier-1,2015,1,Winter,1580116,11423.9,60,Construction,135.69,0.087,63.4,35.5,26.8,0.3,77.7,95,Landfill,5.1,2,0,79,5,4567,38905686,744,2244.7,3803238,98,28.8386,78.7733,231,10.5,5.1,6.3,2.14,29.9,Low,Poor
WM000109,Moradabad,Uttar Pradesh,Central,Tier-1,2015,1,Winter,1580116,11423.9,60,Paper,55.7,0.037,60.7,51.1,52.8,4.1,39.2,57.8,Landfill,5.1,2,0,79,5,4567,38905686,817,879.27,3803238,98,28.8386,78.7733,231,10.5,5.1,6.3,2.14,46.6,Medium,Good
WM000110,Mount Abu,Rajasthan,North,Tier-3,2015,1,Winter,169615,2940.3,26.6,Organic,18.66,0.11,56,38.5,15.4,38.3,47.2,15.29,Landfill,3.9,0,0,5,2,266,781437,340,326.1,130893,95.7,24.5926,72.7156,211,16.1,7.1,2.8,2.12,38.8,Low,Average
WM000111,Mount Abu,Rajasthan,North,Tier-3,2015,1,Winter,169615,2940.3,26.6,Plastic,5.32,0.031,51.9,47.1,39.5,1,58.4,4.22,Landfill,3.9,0,0,5,2,266,781437,308,81.92,130893,95.7,24.5926,72.7156,211,16.1,7.1,2.8,2.12,34.8,Low,Poor
WM000112,Mumbai,Maharashtra,West,Metro,2015,1,Winter,18435162,24037.8,97.9,Organic,3922.52,0.21,76.2,53.1,26.2,35.6,33.1,3893.5,Composting,6.3,7,0,1142,7,71733,699152546,1006,9205.4,16625309,97.2,19.076,72.8777,194,8,5.7,7.4,1.05,48.2,Medium,Good
WM000113,Mumbai,Maharashtra,West,Metro,2015,1,Winter,18435162,24037.8,97.9,Plastic,1424.8,0.077,74.1,50.5,38.5,0.5,52.3,1367.37,Waste_to_Energy,6.3,7,0,1142,7,71733,699152546,2615,9881.89,16625309,97.2,19.076,72.8777,194,8,5.7,7.4,1.05,41.6,High,Average
WM000114,Muzaffarpur,Bihar,East,Tier-2,2015,1,Winter,936449,4528,63.5,Organic,142.45,0.145,74.2,43.5,24.3,27.4,41.5,149.41,Landfill,4.7,2,0,34,3,2112,10535101,498,2260.87,1725356,97.3,26.1225,85.3906,180,4.6,4,7.1,2.77,39.8,Low,Average
WM000115,Mysuru,Karnataka,South,Tier-1,2015,1,Winter,2451430,13845.9,77,Organic,500.32,0.203,79.1,57.3,29.8,40.1,25.2,395.95,Biogas,6.9,2,0,140,5,6535,49244276,1317,750.05,3607262,98,12.2958,76.6394,181,0.3,3.6,8.8,1.53,51.6,High,Excellent
WM000116,Nagpur,Maharashtra,West,Tier-1,2015,1,Winter,2836960,12735.3,71.7,E-Waste,28,0.01,65,48.4,46.6,1.4,45.6,30.89,Recycling,6.6,3,0,165,6,8298,48965797,1146,100.66,6420037,96.6,21.1458,79.0882,203,2.4,6.2,6.4,1.89,43.7,High,Average
WM000117,Nanded,Maharashtra,West,Tier-2,2015,1,Winter,436022,6459.7,57,Construction,23.26,0.056,55.6,34.4,28.2,1.1,69.3,17.55,Landfill,3.7,1,0,16,4,939,5456274,483,356.17,1456368,97.8,19.1383,77.321,196,0.6,2.7,6.7,1.78,30.5,Low,Poor
WM000118,Nanded,Maharashtra,West,Tier-2,2015,1,Winter,436022,6459.7,57,Organic,73.17,0.164,59.6,34.8,16.6,33.8,50.2,59.48,Landfill,3.7,1,0,16,4,939,5456274,461,1316.34,1456368,97.8,19.1383,77.321,196,0.6,2.7,6.7,1.78,35,Low,Poor
WM000119,Nashik,Maharashtra,West,Tier-1,2015,1,Winter,2356970,13134.7,68.6,Organic,455.17,0.199,67.5,37.2,13,32.1,52.7,415.98,Landfill,5.2,3,0,134,5,6021,34001709,684,7968.06,2266458,96.5,19.9975,73.7898,196,0,5.5,7.1,2.7,37,Low,Poor
WM000120,Nashik,Maharashtra,West,Tier-1,2015,1,Winter,2356970,13134.7,68.6,Plastic,107.72,0.048,66.8,51.4,37.5,0.5,58.4,93.83,Landfill,5.2,3,0,134,5,6021,34001709,694,1918.19,2266458,96.5,19.9975,73.7898,196,0,5.5,7.1,2.7,35.8,Medium,Poor
WM000121,Navi Mumbai,Maharashtra,West,Tier-1,2015,1,Winter,2128873,9958.2,68.2,Plastic,100.76,0.048,72.6,67.5,46.1,0.7,39.7,85.39,Recycling,6.1,2,0,120,5,5858,49363537,1186,349.06,6528643,97.7,19.033,73.0297,202,11.5,2.9,8.6,2.44,48.2,High,Good
WM000122,Nellore,Andhra Pradesh,South,Tier-2,2015,1,Winter,685079,6630.8,52.8,Construction,33.46,0.051,58.6,47.9,37.5,1.2,61.4,32.3,Landfill,6,3,0,30,4,1573,8504023,546,573.56,693396,94.6,14.4426,79.9865,150,64.4,2.7,4.8,2.56,39.7,Medium,Average
WM000123,Nellore,Andhra Pradesh,South,Tier-2,2015,1,Winter,685079,6630.8,52.8,Paper,22.54,0.033,66.8,53,59.7,5,35,22.55,Recycling,6,3,0,30,4,1573,8504023,850,74.14,693396,94.6,14.4426,79.9865,150,64.4,2.7,4.8,2.56,50.7,High,Excellent
WM000124,Noida,Uttar Pradesh,Central,Tier-2,2015,1,Winter,531506,3742.9,43.7,Plastic,24.84,0.047,60.3,51.1,41.3,0.4,57.8,23.12,Landfill,5.3,0,0,21,4,971,4673480,462,432.93,1014076,96.5,28.5355,77.391,205,4.3,3.8,5.8,2.53,42.1,Medium,Average
WM000125,Panaji,Goa,West,Tier-3,2015,1,Winter,176543,662.1,22.4,Glass,1.03,0.006,46.2,39.7,46.9,0,55.3,0.97,Composting,2.9,1,0,5,2,263,947839,367,2.25,251529,97.8,15.4909,73.8278,188,7.8,10,5,3.91,35.1,Low,Poor
WM000126,Panipat,Haryana,North,Tier-3,2015,1,Winter,100499,1175.7,48.7,Plastic,3.26,0.034,55.4,50.6,38.8,0.8,63.7,3.37,Recycling,4.9,1,0,3,2,132,764250,661,11.36,322956,98,29.3909,76.9635,199,19.4,5.1,1,3.73,33.7,Medium,Poor
WM000127,Patiala,Punjab,North,Tier-3,2015,1,Winter,113755,869.8,41.9,Construction,4.51,0.039,39.8,26.6,26.4,1.1,73.3,4.07,Landfill,2.4,0,0,3,1,150,444751,417,68.84,253174,96.1,30.3398,76.3869,228,10.9,3.8,4.9,4.18,22.6,Low,Poor
WM000128,Patiala,Punjab,North,Tier-3,2015,1,Winter,113755,869.8,41.9,Organic,11.64,0.103,52.5,33.7,18.2,27.9,52.4,10.73,Composting,2.4,0,0,3,1,150,444751,408,27.93,253174,96.1,30.3398,76.3869,228,10.9,3.8,4.9,4.18,30.3,Low,Poor
WM000129,Patna,Bihar,East,Tier-1,2015,1,Winter,1684364,11760.7,70.1,Glass,20.8,0.012,62.9,52.8,59.6,1.4,35.6,15.67,Waste_to_Energy,5.5,4,0,80,5,4419,32164795,2062,155.14,2977725,94.9,25.5941,85.1376,207,12.6,4.1,8.8,2.43,47.4,High,Good
WM000130,Patna,Bihar,East,Tier-1,2015,1,Winter,1684364,11760.7,70.1,Organic,382.77,0.225,75.2,44.9,16,34.7,47.7,379.18,Landfill,5.5,4,0,80,5,4419,32164795,678,6085.14,2977725,94.9,25.5941,85.1376,207,12.6,4.1,8.8,2.43,40.2,Low,Average
WM000131,Port Blair,Andaman and Nicobar Islands,East,Tier-3,2015,1,Winter,257037,1447,31.5,Plastic,7.53,0.028,59.7,39,30.9,0.5,70.6,7.26,Landfill,2.5,1,0,6,1,292,1545251,368,133.55,138760,95.7,11.6234,92.7265,176,27.6,10,5,4.19,27.4,Low,Poor
WM000132,Prayagraj,Uttar Pradesh,Central,Tier-1,2015,1,Winter,2303385,7561.8,76.7,Organic,459.36,0.205,87.6,55.1,19.6,39.1,41.2,515.54,Landfill,7.9,2,0,115,6,7044,34079455,621,7989.79,2147631,94.5,25.4358,81.8463,189,8.7,2.7,5.3,1.46,49.4,High,Good
WM000133,Puducherry,Puducherry,South,Tier-3,2015,1,Winter,273979,3428.1,34,Paper,4.79,0.018,46.2,37.6,45.6,4.2,47,4.19,Recycling,2.2,1,0,7,1,370,2356728,595,18.51,255784,96.1,11.9416,79.8083,146,32.3,9.2,4.8,2.53,32.1,Low,Poor
WM000134,Pune,Maharashtra,West,Metro,2015,1,Winter,6239559,24090,88.4,Organic,1626.47,0.253,78.4,48.7,22.9,32.7,31.5,1526.21,Composting,7,7,0,409,7,24319,170043284,1077,4010.92,23072160,98,18.5204,73.8567,173,0,3.3,5.9,1.16,47.8,Medium,Good
WM000135,Puri,Odisha,East,Tier-3,2015,1,Winter,274221,2932.6,46.4,Organic,33.42,0.121,58.5,40.5,7.4,33.2,59,25.36,Landfill,2.8,2,0,8,1,400,1266722,303,550.17,132112,96.3,19.8135,85.8312,137,0,10,1,3.9,27.9,Low,Poor
WM000136,Pushkar,Rajasthan,North,Tier-3,2015,1,Winter,41245,2822.7,47,Construction,1.83,0.046,49,35.5,35,0.2,66.5,1.34,Recycling,4.4,1,0,3,2,59,182143,621,7.19,50914,98,26.4897,74.5511,188,20,9.5,2.2,3.02,29.8,Low,Poor
WM000137,Raipur,Chhattisgarh,Central,Tier-1,2015,1,Winter,1212643,7056.2,82.2,Paper,43.57,0.035,69.5,55.4,56.5,5,29.6,47.8,Recycling,5.9,4,0,57,5,2850,23971092,1138,156.09,6450103,97.2,21.2514,81.6296,206,13.4,4.4,5,1.76,50.6,High,Excellent
WM000138,Rajkot,Gujarat,West,Tier-1,2015,1,Winter,1839527,5957.1,74.4,Construction,150.71,0.084,69,51.3,40.9,0.3,58.4,148.39,Landfill,6.5,2,0,94,5,5905,36597107,672,2317.89,4391296,96.3,22.3039,70.8022,219,11.4,5.5,6.4,1.64,41.2,High,Average
WM000139,Ranchi,Jharkhand,East,Tier-1,2015,1,Winter,1091240,10500.8,77.6,Organic,227.89,0.199,87.1,49.7,27.4,38.4,29.9,252.24,Biogas,7.2,2,0,53,6,2773,33961482,968,341.81,4670841,96.9,23.3441,85.3096,151,35.6,4,3.5,2.32,50.3,High,Good
WM000140,Ratlam,Madhya Pradesh,Central,Tier-3,2015,1,Winter,245061,3014.1,44.1,Organic,23.58,0.1,58.4,45.7,23.8,38.7,36,19.44,Composting,4.4,1,0,7,2,363,1863496,397,52.75,305854,97.3,23.3315,75.0367,208,24.4,3.5,2.7,3.3,40.4,Low,Average
WM000141,Rewa,Madhya Pradesh,Central,Tier-3,2015,1,Winter,204095,801.1,39.6,Organic,21.64,0.104,40.5,25,5.2,34.3,60.1,14.29,Incineration,1.9,0,0,5,2,230,1592660,754,228.34,332165,97.9,24.5364,81.2961,215,30.2,5.1,4,2.35,22,Low,Poor
WM000142,Rewa,Madhya Pradesh,Central,Tier-3,2015,1,Winter,204095,801.1,39.6,Paper,4.65,0.023,50,46.6,45.8,4.3,44.1,3.82,Recycling,1.9,0,0,5,2,230,1592660,581,17.67,332165,97.9,24.5364,81.2961,215,30.2,5.1,4,2.35,34.6,Low,Poor
WM000143,Rishikesh,Uttarakhand,Central,Tier-3,2015,1,Winter,149178,3361.2,37.4,Construction,6.9,0.046,51.2,43.1,31.3,1,70.8,5.51,Landfill,3.9,0,0,4,2,209,1037342,388,116.88,87784,98,30.0869,78.2676,197,5.6,10,3.8,2.8,33.8,Low,Poor
WM000144,Rohtak,Haryana,North,Tier-2,2015,1,Winter,850223,2979.1,56.1,Plastic,31.27,0.038,57.8,43.1,36.1,0,61.9,28.75,Recycling,4.1,2,0,33,3,1697,9136427,983,113.05,1509842,95.4,28.8955,76.6066,211,17.1,4.3,2,1.96,33,Low,Poor
WM000145,Rourkela,Odisha,East,Tier-2,2015,1,Winter,848508,4439,44.2,Construction,44.32,0.053,63,49.8,34.2,0.7,68,34.83,Incineration,6.2,2,0,32,4,1852,8659239,1067,425.2,801366,97.9,22.2604,84.8536,118,20.9,4.5,2.5,2.88,38.6,Medium,Average
WM000146,Saharanpur,Uttar Pradesh,Central,Tier-2,2015,1,Winter,953665,6141.1,63.6,Construction,60.91,0.064,62.6,47.4,33.9,1.4,63.9,56.78,Landfill,6.4,1,0,36,4,1993,8364711,463,1003.61,833509,97.3,29.968,77.546,168,22.1,2.7,4.9,2.63,36.6,Medium,Poor
WM000147,Salem,Tamil Nadu,South,Tier-2,2015,1,Winter,867871,2897.7,65.4,Hazardous,5.95,0.007,43.4,28.6,16.4,0.8,81.2,5.93,Incineration,3.4,2,0,30,3,1519,9045504,1098,60.87,1204728,96.6,11.6643,78.146,146,24.1,5.1,5.3,1.96,19.9,Low,Poor
WM000148,Satna,Madhya Pradesh,Central,Tier-3,2015,1,Winter,268429,1456.1,25.1,Organic,24.84,0.097,59.9,42.7,17.1,32.3,50.9,25.16,Landfill,4,1,0,9,2,413,1340531,354,396.9,181749,98,24.6005,80.8322,199,8.7,4.3,1.3,3.88,36.7,Low,Poor
WM000149,Shillong,Meghalaya,Northeast,Tier-3,2015,1,Winter,67481,2313.7,45,Organic,6.15,0.092,59.2,33.6,24.6,32.6,39,5.08,Landfill,3.8,0,0,3,2,91,391230,340,100.16,186616,98,25.5788,91.8933,100,45.2,7.1,2.1,3.23,40.1,Low,Average
WM000150,Shillong,Meghalaya,Northeast,Tier-3,2015,1,Winter,67481,2313.7,45,Plastic,1.76,0.026,56.9,42.3,34.7,1.4,61.2,1.34,Landfill,3.8,0,0,3,2,91,391230,321,26.24,186616,98,25.5788,91.8933,100,45.2,7.1,2.1,3.23,32.4,Low,Poor
WM000151,Shimla,Himachal Pradesh,North,Tier-3,2015,1,Winter,166731,2488.9,45.4,Glass,1.16,0.007,57.7,51,54.6,0.4,47.5,1.07,Landfill,4.8,1,0,5,2,237,1535154,382,20.78,240811,98,31.1048,77.1734,202,23.5,5.9,1.4,2.24,44.6,Medium,Good
WM000152,Sikar,Rajasthan,North,Tier-3,2015,1,Winter,249479,2547.7,44,Construction,9.13,0.037,46.3,47.6,33.1,1,62.9,8.62,Recycling,4.4,0,0,6,1,381,2097079,712,30.16,340739,97.1,27.6094,75.1399,217,22.5,5.7,3.2,2.72,36.6,Low,Poor
WM000153,Sikar,Rajasthan,North,Tier-3,2015,1,Winter,249479,2547.7,44,Plastic,6.34,0.026,63.8,47.5,36.8,0.6,61.9,4.93,Recycling,4.4,0,0,6,1,381,2097079,652,24.42,340739,97.1,27.6094,75.1399,217,22.5,5.7,3.2,2.72,35.8,Medium,Poor
WM000154,Siliguri,West Bengal,East,Tier-2,2015,1,Winter,550690,4705.7,46.9,Construction,34.13,0.061,45,36.1,35.2,0.7,62.7,26.57,Landfill,3.7,1,0,22,4,972,8390582,498,616.25,669603,96.5,26.7271,88.3953,202,26.8,3.8,5.7,2,34.8,Low,Poor
WM000155,Siliguri,West Bengal,East,Tier-2,2015,1,Winter,550690,4705.7,46.9,Organic,78.19,0.147,66.1,37.4,14.3,29.1,55.4,47.68,Landfill,3.7,1,0,22,4,972,8390582,521,1355.95,669603,96.5,26.7271,88.3953,202,26.8,3.8,5.7,2,29.8,Low,Poor
WM000156,Silvassa,Dadra and Nagar Haveli,West,Tier-3,2015,1,Winter,149891,2983.8,21.5,Organic,14.42,0.097,55.2,39.5,13.5,28.3,58.3,10.46,Landfill,2.4,1,0,4,1,191,1631396,406,226.72,252812,97.6,20.2766,73.0169,185,12.5,5.6,5.7,3.06,31.6,Low,Poor
WM000157,Solapur,Maharashtra,West,Tier-1,2015,1,Winter,2081541,9622.6,76.7,Paper,65.26,0.033,73.5,62.7,57.8,4.4,31.3,59.55,Recycling,6.1,1,0,96,6,6300,32601792,1094,216.87,5157702,97.4,17.6599,75.9064,187,0,3.4,3.2,1.05,55.3,High,Excellent
WM000158,Solapur,Maharashtra,West,Tier-1,2015,1,Winter,2081541,9622.6,76.7,Plastic,119.36,0.055,80,63.2,44.4,1.2,49.1,115.8,Landfill,6.1,1,0,96,6,6300,32601792,658,2138.67,5157702,97.4,17.6599,75.9064,187,0,3.4,3.2,1.05,43,High,Average
WM000159,Sonipat,Haryana,North,Tier-3,2015,1,Winter,231721,3199.4,20.4,Organic,23.71,0.103,56.3,36.1,13.3,28.5,59.4,24.31,Landfill,3.4,2,0,7,2,307,1185593,302,404.84,211742,98,28.9931,77.0151,211,30.6,4,2.2,1.77,30.5,Low,Poor
WM000160,Srinagar,Jammu and Kashmir,North,Tier-1,2015,1,Winter,2721549,5307.9,71.4,Hazardous,21.68,0.008,68.8,40.5,21.8,0.9,68.5,18.71,Landfill,7.8,4,0,148,6,7414,79115829,676,358.39,2997690,96.3,34.0837,74.7973,228,43.1,10,7.4,1.39,32.2,Medium,Poor
WM000161,Surat,Gujarat,West,Metro,2015,1,Winter,6070951,17988.6,93.4,Organic,1228.55,0.21,79.4,58.6,31.7,43.8,15.2,1342.84,Composting,8.2,6,0,489,7,21997,244113873,1104,3162.78,19744904,95.3,21.1702,72.8311,207,9.4,7,6.1,0.94,60.5,High,Excellent
WM000162,Thanjavur,Tamil Nadu,South,Tier-3,2015,1,Winter,276163,2649.9,30.4,Construction,12,0.044,47.7,43.5,30.9,1.1,62.1,10.37,Landfill,4.5,0,0,8,2,460,1809703,413,215.65,220806,96,10.787,79.1378,151,19,7.1,1.4,2.63,33.8,Low,Poor
WM000163,Thrissur,Kerala,South,Tier-2,2015,1,Winter,386303,5043.2,55.8,Organic,58.49,0.155,67.8,47.1,19.7,33.7,40.5,58.47,Landfill,4.6,3,0,15,4,845,3041231,516,924.4,577699,97.6,10.5276,76.2144,166,28.9,4.4,4.2,3.05,40.3,Low,Average
WM000164,Tiruchirappalli,Tamil Nadu,South,Tier-1,2015,1,Winter,1660727,9305.9,62.1,Construction,118.81,0.069,59.7,49.7,35.3,0.8,61.7,104.81,Landfill,5.6,2,0,85,6,3919,33571042,596,2130.51,4354047,96.5,10.7905,78.7047,168,0,4.8,5.3,1.79,34.1,Medium,Poor
WM000165,Tirunelveli,Tamil Nadu,South,Tier-2,2015,1,Winter,517749,4709,54.2,Organic,88.23,0.169,66.9,42.1,21.2,29.2,45.9,90.01,Landfill,4.3,2,0,19,3,1038,7377351,481,1420.5,841461,98,8.7139,77.7567,149,30.7,4.9,4.1,2.66,37.6,Low,Poor
WM000166,Udaipur,Rajasthan,North,Tier-2,2015,1,Winter,748883,2642,55,Organic,114.66,0.148,74,54.2,28.7,34,37.7,99.66,Landfill,5.8,4,0,35,4,1544,8271398,541,1926.79,505228,94.7,24.5854,73.7125,199,31.8,9.8,3,3.11,48,Medium,Good
WM000167,Ujjain,Madhya Pradesh,Central,Tier-2,2015,1,Winter,350402,6049.2,62.7,Organic,54.09,0.156,68.7,56.9,23.3,34.9,37.9,47.66,Landfill,5.7,1,0,16,4,666,5946794,417,890.56,952241,98,23.1765,75.7885,184,11.1,5,4.6,2.27,46,Medium,Good
WM000168,Vadodara,Gujarat,West,Tier-1,2015,1,Winter,2163692,10750.6,57.4,Organic,470.98,0.209,68.3,49,23.3,35.8,35.6,491,Landfill,5.2,4,0,125,5,6214,60879120,826,7906.06,4478988,96.2,22.3072,73.1812,187,0,3.5,6.2,2.36,45,Medium,Good
WM000169,Varanasi,Uttar Pradesh,Central,Tier-1,2015,1,Winter,2009512,10346.8,74.3,Organic,372.71,0.187,76,56.7,20,37.1,36.6,414.31,Landfill,6.2,6,0,115,6,5608,55249465,790,6297.28,2444236,97.9,25.3176,82.9739,215,18.2,9.7,5.5,2.92,43.8,Medium,Average
WM000170,Vellore,Tamil Nadu,South,Tier-2,2015,1,Winter,842267,5779.9,51.5,Metal,8.75,0.01,63.6,57.7,68.7,1,26.5,8.1,Recycling,5.7,7,0,32,4,1922,12348445,928,28.44,1609419,96.7,12.9165,79.1325,176,40.5,2.2,6,1.75,56.9,High,Excellent
WM000171,Vijayawada,Andhra Pradesh,South,Tier-1,2015,1,Winter,3133614,5993.4,61.3,Construction,244.27,0.081,71.5,48.2,33.7,0.7,62.3,200.2,Recycling,7.5,3,0,154,6,8057,61346004,1044,889.43,2635317,98,16.5062,80.648,157,34.3,6.3,8.1,1.01,41.9,High,Average
